,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,yhat
0,2010-04-01,4.945849198921107,4.945849198921107,4.945849198921107,0.940564129634814,3.1779413011947972,-2.8874580403622008,-2.8874580403622008,-2.8874580403622008,-2.8874580403622008,-2.8874580403622008,-2.8874580403622008,-0.03321749977234423,-0.03321749977234423,-0.03321749977234423,-2.8542405405898563,-2.8542405405898563,-2.8542405405898563,2.0583911585589063
1,2010-04-02,4.940865585733909,4.940865585733909,4.940865585733909,1.1160555658113842,3.358325124790846,-2.6429374593566606,-2.6429374593566606,-2.6429374593566606,-2.6429374593566606,-2.6429374593566606,-2.6429374593566606,0.009871588600448815,0.009871588600448815,0.009871588600448815,-2.652809047957109,-2.652809047957109,-2.652809047957109,2.2979281263772484
2,2010-04-03,4.93588197254671,4.93588197254671,4.93588197254671,1.3760191069618999,3.6162830802645165,-2.4133143192782924,-2.4133143192782924,-2.4133143192782924,-2.4133143192782924,-2.4133143192782924,-2.4133143192782924,0.025972210564922334,0.025972210564922334,0.025972210564922334,-2.439286529843215,-2.439286529843215,-2.439286529843215,2.5225676532684176
3,2010-04-04,4.930898359359511,4.930898359359511,4.930898359359511,1.6587272618884774,3.7993077813576384,-2.164176791289308,-2.164176791289308,-2.164176791289308,-2.164176791289308,-2.164176791289308,-2.164176791289308,0.050358289742310075,0.050358289742310075,0.050358289742310075,-2.2145350810316184,-2.2145350810316184,-2.2145350810316184,2.766721568070203
4,2010-04-05,4.925914746172313,4.925914746172313,4.925914746172313,1.8759415627643234,4.0687817832045,-1.9647310270890628,-1.9647310270890628,-1.9647310270890628,-1.9647310270890628,-1.9647310270890628,-1.9647310270890628,0.014831560261959625,0.014831560261959625,0.014831560261959625,-1.979562587351022,-1.979562587351022,-1.979562587351022,2.96118371908325
5,2010-04-06,4.920931132985113,4.920931132985113,4.920931132985113,2.094646353077528,4.228197636629552,-1.7607821243607227,-1.7607821243607227,-1.7607821243607227,-1.7607821243607227,-1.7607821243607227,-1.7607821243607227,-0.025271253083849633,-0.025271253083849633,-0.025271253083849633,-1.7355108712768732,-1.7355108712768732,-1.7355108712768732,3.1601490086243906
6,2010-04-07,4.915947519797915,4.915947519797915,4.915947519797915,2.2563579843079067,4.509910908617483,-1.5261862216281148,-1.5261862216281148,-1.5261862216281148,-1.5261862216281148,-1.5261862216281148,-1.5261862216281148,-0.04254489631342806,-0.04254489631342806,-0.04254489631342806,-1.483641325314687,-1.483641325314687,-1.483641325314687,3.3897612981698
7,2010-04-08,4.910963906610716,4.910963906610716,4.910963906610716,2.4986972511558845,4.823545193062447,-1.2585358186174178,-1.2585358186174178,-1.2585358186174178,-1.2585358186174178,-1.2585358186174178,-1.2585358186174178,-0.03321749977238834,-0.03321749977238834,-0.03321749977238834,-1.2253183188450294,-1.2253183188450294,-1.2253183188450294,3.6524280879932984
8,2010-04-09,4.905980293423517,4.905980293423517,4.905980293423517,2.8270602920786447,5.039846675872752,-0.9521191280478306,-0.9521191280478306,-0.9521191280478306,-0.9521191280478306,-0.9521191280478306,-0.9521191280478306,0.009871588600476376,0.009871588600476376,0.009871588600476376,-0.9619907166483069,-0.9619907166483069,-0.9619907166483069,3.9538611653756863
9,2010-04-10,4.900996680236319,4.900996680236319,4.900996680236319,3.137723350284853,5.250266777082201,-0.6691996805306049,-0.6691996805306049,-0.6691996805306049,-0.6691996805306049,-0.6691996805306049,-0.6691996805306049,0.025972210564935417,0.025972210564935417,0.025972210564935417,-0.6951718910955401,-0.6951718910955401,-0.6951718910955401,4.231796999705714
10,2010-04-11,4.89601306704912,4.89601306704912,4.89601306704912,3.5490249476509237,5.626549957840808,-0.37606035419064027,-0.37606035419064027,-0.37606035419064027,-0.37606035419064027,-0.37606035419064027,-0.37606035419064027,0.05035828974227104,0.05035828974227104,0.05035828974227104,-0.42641864393291146,-0.42641864393291146,-0.42641864393291146,4.51995271285848
11,2010-04-12,4.891029453861921,4.891029453861921,4.891029453861921,3.694470173555577,5.778124557253545,-0.14247791644782004,-0.14247791644782004,-0.14247791644782004,-0.14247791644782004,-0.14247791644782004,-0.14247791644782004,0.014831560261894309,0.014831560261894309,0.014831560261894309,-0.15730947670971437,-0.15730947670971437,-0.15730947670971437,4.748551537414101
12,2010-04-13,4.886045840674722,4.886045840674722,4.886045840674722,3.8529278573735204,6.0305179161661755,0.08530608624362489,0.08530608624362489,0.08530608624362489,0.08530608624362489,0.08530608624362489,0.08530608624362489,-0.025271253083863982,-0.025271253083863982,-0.025271253083863982,0.11057733932748887,0.11057733932748887,0.11057733932748887,4.971351926918347
13,2010-04-14,4.881062227487524,4.881062227487524,4.881062227487524,4.168381743972843,6.214529098544775,0.33314054660013853,0.33314054660013853,0.33314054660013853,0.33314054660013853,0.33314054660013853,0.33314054660013853,-0.04254489631341876,-0.04254489631341876,-0.04254489631341876,0.3756854429135572,0.3756854429135572,0.3756854429135572,5.214202774087663
14,2010-04-15,4.876078614300325,4.876078614300324,4.876078614300324,4.443601334011391,6.542560737902974,0.6032838727146388,0.6032838727146388,0.6032838727146388,0.6032838727146388,0.6032838727146388,0.6032838727146388,-0.03321749977234006,-0.03321749977234006,-0.03321749977234006,0.6365013724869789,0.6365013724869789,0.6365013724869789,5.4793624870149635
15,2010-04-16,4.871095001113126,4.871095001113126,4.871095001113126,4.684202548714068,6.869724963584359,0.9014460376195792,0.9014460376195792,0.9014460376195792,0.9014460376195792,0.9014460376195792,0.9014460376195792,0.009871588600503937,0.009871588600503937,0.009871588600503937,0.8915744490190751,0.8915744490190751,0.8915744490190751,5.772541038732705
16,2010-04-17,4.866111387925928,4.866111387925928,4.866111387925928,4.998876936191215,7.025997752389172,1.165507378600105,1.165507378600105,1.165507378600105,1.165507378600105,1.165507378600105,1.165507378600105,0.025972210564948514,0.025972210564948514,0.025972210564948514,1.1395351680351564,1.1395351680351564,1.1395351680351564,6.031618766526033
17,2010-04-18,4.861127774738728,4.861127774738728,4.861127774738728,5.196336288405682,7.373169087161164,1.429470049119552,1.429470049119552,1.429470049119552,1.429470049119552,1.429470049119552,1.429470049119552,0.05035828974231293,0.05035828974231293,0.05035828974231293,1.3791117593772388,1.3791117593772388,1.3791117593772388,6.29059782385828
18,2010-04-19,4.85614416155153,4.85614416155153,4.85614416155153,5.423881718658951,7.658898144453742,1.623976184142931,1.623976184142931,1.623976184142931,1.623976184142931,1.623976184142931,1.623976184142931,0.014831560261959064,0.014831560261959064,0.014831560261959064,1.6091446238809721,1.6091446238809721,1.6091446238809721,6.480120345694461
19,2010-04-20,4.851160548364331,4.851160548364332,4.851160548364332,5.5504061779976785,7.789690182052425,1.8033271602873815,1.8033271602873815,1.8033271602873815,1.8033271602873815,1.8033271602873815,1.8033271602873815,-0.02527125308385208,-0.02527125308385208,-0.02527125308385208,1.8285984133712332,1.8285984133712332,1.8285984133712332,6.654487708651713
20,2010-04-21,4.846176935177132,4.846176935177132,4.846176935177132,5.796925817043238,7.89175786406236,1.9940266863264087,1.9940266863264087,1.9940266863264087,1.9940266863264087,1.9940266863264087,1.9940266863264087,-0.04254489631345525,-0.04254489631345525,-0.04254489631345525,2.0365715826398643,2.0365715826398643,2.0365715826398643,6.840203621503541
21,2010-04-22,4.841193321989934,4.841193321989934,4.841193321989934,5.963181716816138,8.052390042728954,2.199085807650562,2.199085807650562,2.199085807650562,2.199085807650562,2.199085807650562,2.199085807650562,-0.03321749977236377,-0.03321749977236377,-0.03321749977236377,2.232303307422926,2.232303307422926,2.232303307422926,7.040279129640496
22,2010-04-23,4.836209708802735,4.836209708802735,4.836209708802735,6.223997718561088,8.287230608330118,2.425049317660589,2.425049317660589,2.425049317660589,2.425049317660589,2.425049317660589,2.425049317660589,0.009871588600515168,0.009871588600515168,0.009871588600515168,2.415177729060074,2.415177729060074,2.415177729060074,7.261259026463324
23,2010-04-24,4.831226095615536,4.831226095615536,4.831226095615536,6.370697114025054,8.442340253421621,2.610697763095314,2.610697763095314,2.610697763095314,2.610697763095314,2.610697763095314,2.610697763095314,0.025972210564924728,0.025972210564924728,0.025972210564924728,2.5847255525303896,2.5847255525303896,2.5847255525303896,7.44192385871085
24,2010-04-25,4.826242482428337,4.826242482428337,4.826242482428337,6.480727651352677,8.688711742161281,2.790981377840774,2.790981377840774,2.790981377840774,2.790981377840774,2.790981377840774,2.790981377840774,0.05035828974230204,0.05035828974230204,0.05035828974230204,2.7406230880984714,2.7406230880984714,2.7406230880984714,7.617223860269111
25,2010-04-26,4.821258869241138,4.821258869241138,4.821258869241138,6.613556478173919,8.781595138812442,2.897520446322139,2.897520446322139,2.897520446322139,2.897520446322139,2.897520446322139,2.897520446322139,0.014831560261937929,0.014831560261937929,0.014831560261937929,2.8826888860602016,2.8826888860602016,2.8826888860602016,7.7187793155632765
26,2010-04-27,4.81627525605394,4.81627525605394,4.81627525605394,6.7194914363700775,8.998811005780711,2.9856069144021764,2.9856069144021764,2.9856069144021764,2.9856069144021764,2.9856069144021764,2.9856069144021764,-0.02527125308389163,-0.02527125308389163,-0.02527125308389163,3.0108781674860676,3.0108781674860676,3.0108781674860676,7.801882170456116
27,2010-04-28,4.811291642866741,4.811291642866741,4.811291642866741,6.822841256263243,8.936578982938757,3.0827304036258742,3.0827304036258742,3.0827304036258742,3.0827304036258742,3.0827304036258742,3.0827304036258742,-0.04254489631339741,-0.04254489631339741,-0.04254489631339741,3.125275299939271,3.125275299939271,3.125275299939271,7.894022046492616
28,2010-04-29,4.806308029679542,4.806308029679542,4.806308029679542,6.894804089453775,9.201116779720035,3.1928671050025677,3.1928671050025677,3.1928671050025677,3.1928671050025677,3.1928671050025677,3.1928671050025677,-0.03321749977237189,-0.03321749977237189,-0.03321749977237189,3.2260846047749396,3.2260846047749396,3.2260846047749396,7.99917513468211
29,2010-04-30,4.801324416492343,4.801324416492343,4.801324416492343,7.08696716115273,9.268848596173228,3.323491399421677,3.323491399421677,3.323491399421677,3.323491399421677,3.323491399421677,3.323491399421677,0.009871588600493399,0.009871588600493399,0.009871588600493399,3.3136198108211827,3.3136198108211827,3.3136198108211827,8.124815815914019
30,2010-05-01,4.796340803305145,4.796340803305145,4.796340803305145,7.071238091410859,9.316721753835852,3.4142646980255345,3.4142646980255345,3.4142646980255345,3.4142646980255345,3.4142646980255345,3.4142646980255345,0.02597221056493781,0.02597221056493781,0.02597221056493781,3.388292487460596,3.388292487460596,3.388292487460596,8.21060550133068
31,2010-05-02,4.791357190117946,4.791357190117946,4.791357190117946,7.239956452898357,9.41353410286521,3.500958087737596,3.500958087737596,3.500958087737596,3.500958087737596,3.500958087737596,3.500958087737596,0.05035828974229116,0.05035828974229116,0.05035828974229116,3.450599797995305,3.450599797995305,3.450599797995305,8.292315277855542
32,2010-05-03,4.786373576930747,4.786373576930747,4.786373576930747,7.195703881973099,9.418551475232695,3.515943472029767,3.515943472029767,3.515943472029767,3.515943472029767,3.515943472029767,3.515943472029767,0.014831560261916801,0.014831560261916801,0.014831560261916801,3.5011119117678504,3.5011119117678504,3.5011119117678504,8.302317048960514
33,2010-05-04,4.781389963743549,4.781389963743549,4.781389963743549,7.224180450826674,9.433277384475021,3.5151881480316187,3.5151881480316187,3.5151881480316187,3.5151881480316187,3.5151881480316187,3.5151881480316187,-0.025271253083879727,-0.025271253083879727,-0.025271253083879727,3.5404594011154984,3.5404594011154984,3.5404594011154984,8.296578111775167
34,2010-05-05,4.776406350556349,4.776406350556349,4.776406350556349,7.201106948314353,9.291811819294377,3.526776031202266,3.526776031202266,3.526776031202266,3.526776031202266,3.526776031202266,3.526776031202266,-0.04254489631343668,-0.04254489631343668,-0.04254489631343668,3.5693209275157027,3.5693209275157027,3.5693209275157027,8.303182381758615
35,2010-05-06,4.771422737369151,4.771422737369151,4.771422737369151,7.242774445677171,9.481047149495327,3.555193991367537,3.555193991367537,3.555193991367537,3.555193991367537,3.555193991367537,3.555193991367537,-0.0332174997723596,-0.0332174997723596,-0.0332174997723596,3.5884114911398965,3.5884114911398965,3.5884114911398965,8.326616728736688
36,2010-05-07,4.766439124181952,4.766439124181952,4.766439124181952,7.217852043946175,9.479939435262825,3.60834306925605,3.60834306925605,3.60834306925605,3.60834306925605,3.60834306925605,3.60834306925605,0.009871588600504634,0.009871588600504634,0.009871588600504634,3.5984714806555447,3.5984714806555447,3.5984714806555447,8.374782193438001
37,2010-05-08,4.761455510994753,4.761455510994753,4.761455510994753,7.314273426385803,9.44011127245451,3.626228927428634,3.626228927428634,3.626228927428634,3.626228927428634,3.626228927428634,3.626228927428634,0.02597221056495747,0.02597221056495747,0.02597221056495747,3.6002567168636768,3.6002567168636768,3.6002567168636768,8.387684438423387
38,2010-05-09,4.756471897807555,4.756471897807555,4.756471897807555,7.2977267507178665,9.527071674760261,3.644887925935067,3.644887925935067,3.644887925935067,3.644887925935067,3.644887925935067,3.644887925935067,0.05035828974228029,0.05035828974228029,0.05035828974228029,3.594529636192787,3.594529636192787,3.594529636192787,8.401359823742622
39,2010-05-10,4.751488284620356,4.751488284620356,4.751488284620356,7.221022324893562,9.434039273611658,3.5968832701040614,3.5968832701040614,3.5968832701040614,3.5968832701040614,3.5968832701040614,3.5968832701040614,0.014831560261937372,0.014831560261937372,0.014831560261937372,3.5820517098421245,3.5820517098421245,3.5820517098421245,8.348371554724418
40,2010-05-11,4.746504671433157,4.746504671433157,4.746504671433157,7.310194967891622,9.416112567435322,3.5383058901239903,3.5383058901239903,3.5383058901239903,3.5383058901239903,3.5383058901239903,3.5383058901239903,-0.025271253083894073,-0.025271253083894073,-0.025271253083894073,3.5635771432078847,3.5635771432078847,3.5635771432078847,8.284810561557148
41,2010-05-12,4.741521058245958,4.741521058245958,4.741521058245958,7.162316020523659,9.24069822722421,3.497302953548823,3.497302953548823,3.497302953548823,3.497302953548823,3.497302953548823,3.497302953548823,-0.04254489631347315,-0.04254489631347315,-0.04254489631347315,3.539847849862296,3.539847849862296,3.539847849862296,8.238824011794781
42,2010-05-13,4.73653744505876,4.73653744505876,4.73653744505876,7.19707514725183,9.314786786207547,3.478372146703362,3.478372146703362,3.478372146703362,3.478372146703362,3.478372146703362,3.478372146703362,-0.0332174997723473,-0.0332174997723473,-0.0332174997723473,3.5115896464757093,3.5115896464757093,3.5115896464757093,8.214909591762122
43,2010-05-14,4.731553831871561,4.731553831871561,4.731553831871561,7.080421134225423,9.361534464075469,3.4893811598492217,3.4893811598492217,3.4893811598492217,3.4893811598492217,3.4893811598492217,3.4893811598492217,0.00987158860053219,0.00987158860053219,0.00987158860053219,3.47950957124869,3.47950957124869,3.47950957124869,8.220934991720782
44,2010-05-15,4.726570218684362,4.726570218684362,4.726570218684362,7.092850649847411,9.415248506462996,3.4702664006547015,3.4702664006547015,3.4702664006547015,3.4702664006547015,3.4702664006547015,3.4702664006547015,0.0259722105648771,0.0259722105648771,0.0259722105648771,3.444294190089825,3.444294190089825,3.444294190089825,8.196836619339063
45,2010-05-16,4.721586605497164,4.721586605497164,4.721586605497164,7.0251353038346265,9.212334016410418,3.4569670129025436,3.4569670129025436,3.4569670129025436,3.4569670129025436,3.4569670129025436,3.4569670129025436,0.05035828974230987,0.05035828974230987,0.05035828974230987,3.4066087231602333,3.4066087231602333,3.4066087231602333,8.178553618399707
46,2010-05-17,4.716602992309965,4.716602992309965,4.716602992309965,7.046216979763161,9.22611496116203,3.3819283607582933,3.3819283607582933,3.3819283607582933,3.3819283607582933,3.3819283607582933,3.3819283607582933,0.014831560261960424,0.014831560261960424,0.014831560261960424,3.3670968004963333,3.3670968004963333,3.3670968004963333,8.098531353068259
47,2010-05-18,4.711619379122766,4.711619379122766,4.711619379122766,6.86540983003778,9.190061833293175,3.301109386869122,3.301109386869122,3.301109386869122,3.301109386869122,3.301109386869122,3.301109386869122,-0.025271253083882176,-0.025271253083882176,-0.025271253083882176,3.326380639953004,3.326380639953004,3.326380639953004,8.012728765991888
48,2010-05-19,4.706635765935567,4.706635765935567,4.706635765935567,6.843043815348851,9.04190785025112,3.242516537779279,3.242516537779279,3.242516537779279,3.242516537779279,3.242516537779279,3.242516537779279,-0.042544896313412565,-0.042544896313412565,-0.042544896313412565,3.285061434092692,3.285061434092692,3.285061434092692,7.949152303714846
49,2010-05-20,4.701652152748368,4.701652152748368,4.701652152748368,6.8185739553863,9.050850789830795,3.2105022352559893,3.2105022352559893,3.2105022352559893,3.2105022352559893,3.2105022352559893,3.2105022352559893,-0.03321749977233502,-0.03321749977233502,-0.03321749977233502,3.243719735028325,3.243719735028325,3.243719735028325,7.912154388004357
50,2010-05-21,4.69666853956117,4.69666853956117,4.69666853956117,6.825544363885156,9.01161430464282,3.2127872260076678,3.2127872260076678,3.2127872260076678,3.2127872260076678,3.2127872260076678,3.2127872260076678,0.009871588600477762,0.009871588600477762,0.009871588600477762,3.2029156374071897,3.2029156374071897,3.2029156374071897,7.909455765568838
